row_id,order_id,order_date,ship_date,ship_mode,customer_id,country_region,city,state_province,postal_code,division,region,product_id,product_name,sales,units,gross_profit,cost,adjusted_lead_time,order_month,order_quarter,order_weekday,order_year,is_holiday_season,profit_margin_pct,profit_per_unit,cost_per_unit,product_popularity_rank,product_revenue_rank,product_profit_rank,region_demand_share,state_revenue_share,is_cross_border,ship_mode_ordinal,factory,factory_lat,factory_lon,region_lat,region_lon,factory_region_distance_km,closest_factory_distance_km,closest_factory_name,distance_vs_closest_ratio,factory_utilization_score
1194,US-2021-156160-CHO-MIL-31000,2024-09-22,2027-03-22,Standard Class,156160,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,911,9,3,6,2024,0,64.92307692307693,2.11,1.14,1,3,3,0.2905641504594007,0.10961089090468343,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
1195,US-2021-156160-CHO-FUD-51000,2024-09-22,2027-03-22,Standard Class,156160,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,911,9,3,6,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.10961089090468343,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1196,US-2021-156160-CHO-FUD-51000,2024-09-22,2027-03-22,Standard Class,156160,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,911,9,3,6,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.10961089090468343,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1197,US-2021-127488-CHO-NUT-13000,2024-09-22,2027-03-17,Second Class,127488,United States,Boca Raton,Florida,33433,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,906,9,3,6,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.1569099338195813,0.03388275501198552,0,2,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
1198,US-2021-158225-CHO-NUT-13000,2024-09-22,2027-03-21,Standard Class,158225,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,910,9,3,6,2024,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1199,US-2021-158225-CHO-SCR-58000,2024-09-22,2027-03-21,Standard Class,158225,United States,San Jose,California,95123,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,910,9,3,6,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1200,US-2021-103191-CHO-TRI-54000,2024-09-22,2027-03-20,Standard Class,103191,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909,9,3,6,2024,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.22596120581762508,0.04865836768320856,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
1201,US-2021-134733-CHO-SCR-58000,2024-09-23,2027-03-21,Standard Class,134733,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,9,3,0,2024,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1202,US-2021-163650-CHO-TRI-54000,2024-09-23,2027-03-18,First Class,163650,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,906,9,3,0,2024,0,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.2905641504594007,0.009335280807805527,0,3,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
1203,US-2021-116904-CHO-NUT-13000,2024-09-23,2027-03-21,Standard Class,116904,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909,9,3,0,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.22596120581762508,0.008191777851928322,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
1204,US-2021-116904-CHO-TRI-54000,2024-09-23,2027-03-21,Standard Class,116904,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,909,9,3,0,2024,0,65.33333333333333,2.45,1.3,3,1,2,0.22596120581762508,0.008191777851928322,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
1205,US-2021-163559-CHO-NUT-13000,2024-09-23,2027-03-21,Second Class,163559,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909,9,3,0,2024,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.2905641504594007,0.10961089090468343,0,2,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1206,US-2021-113964-CHO-NUT-13000,2024-09-23,2027-03-23,Standard Class,113964,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,911,9,3,0,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.2905641504594007,0.10961089090468343,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1207,US-2021-148369-CHO-FUD-51000,2024-09-23,2027-03-20,Standard Class,148369,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,908,9,3,0,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.009335280807805527,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1208,US-2021-163650-CHO-SCR-58000,2024-09-23,2027-03-18,First Class,163650,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,906,9,3,0,2024,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.2905641504594007,0.009335280807805527,0,3,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1209,US-2021-147900-OTH-LIC-15000,2024-09-23,2027-03-21,Standard Class,147900,United States,Lakewood,Ohio,44107,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,180.0,9,90.0,90.0,909,9,3,0,2024,0,50.0,10.0,10.0,7,6,6,0.2905641504594007,0.04774140710038246,0,1,Secret Factory,41.8781,-87.6298,35.75,-79.0,1010.6,703.1,Lot's O' Nuts,1.4373,0.0213
1210,US-2021-116904-CHO-NUT-13000,2024-09-23,2027-03-21,Standard Class,116904,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,909,9,3,0,2024,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.22596120581762508,0.008191777851928322,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
1211,US-2021-116904-CHO-TRI-54000,2024-09-23,2027-03-21,Standard Class,116904,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,909,9,3,0,2024,0,65.33333333333333,2.45,1.3,3,1,2,0.22596120581762508,0.008191777851928322,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
1212,US-2021-134733-CHO-MIL-31000,2024-09-23,2027-03-21,Standard Class,134733,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909,9,3,0,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
1213,US-2021-123344-CHO-TRI-54000,2024-09-24,2027-03-22,Standard Class,123344,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,909,9,3,1,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
1214,CA-2021-160325-CHO-NUT-13000,2024-09-24,2027-03-17,Same Day,160325,Canada,Montreal,Quebec,H1C,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,904,9,3,1,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.2905641504594007,0.004215437282851341,1,4,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1215,CA-2021-160325-CHO-NUT-13000,2024-09-24,2027-03-17,Same Day,160325,Canada,Montreal,Quebec,H1C,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,904,9,3,1,2024,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.2905641504594007,0.004215437282851341,1,4,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1216,US-2021-112914-CHO-MIL-31000,2024-09-25,2027-03-23,Standard Class,112914,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909,9,3,2,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.22596120581762508,0.09462368822127068,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
1217,US-2021-141355-CHO-TRI-54000,2024-09-25,2027-03-23,Standard Class,141355,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,909,9,3,2,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.3265647099033929,0.017949251264056363,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
1218,US-2021-112914-CHO-NUT-13000,2024-09-25,2027-03-23,Standard Class,112914,United States,Houston,Texas,77041,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909,9,3,2,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.22596120581762508,0.09462368822127068,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
1219,US-2021-112914-CHO-TRI-54000,2024-09-25,2027-03-23,Standard Class,112914,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,909,9,3,2,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.22596120581762508,0.09462368822127068,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
1220,US-2021-112914-CHO-NUT-13000,2024-09-25,2027-03-23,Standard Class,112914,United States,Houston,Texas,77041,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,909,9,3,2,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.22596120581762508,0.09462368822127068,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
1221,US-2021-132451-CHO-FUD-51000,2024-09-26,2027-03-20,First Class,132451,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,905,9,3,3,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.1969014335434916,0,3,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1222,US-2021-151925-CHO-NUT-13000,2024-09-26,2027-03-24,Second Class,151925,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909,9,3,3,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.3265647099033929,0.1969014335434916,0,2,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1223,US-2021-144974-CHO-TRI-54000,2024-09-26,2027-03-23,Standard Class,144974,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,908,9,3,3,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.2905641504594007,0.05661464585156974,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
1224,US-2021-144974-CHO-NUT-13000,2024-09-26,2027-03-23,Standard Class,144974,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,908,9,3,3,2024,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.2905641504594007,0.05661464585156974,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1225,US-2021-115133-CHO-MIL-31000,2024-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,908,9,3,3,2024,0,64.92307692307693,2.11,1.14,1,3,3,0.2905641504594007,0.04774140710038246,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
1226,US-2021-164385-CHO-MIL-31000,2024-09-26,2027-03-24,Second Class,164385,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,9,3,3,2024,0,64.92307692307693,2.11,1.14,1,3,3,0.2905641504594007,0.05661464585156974,0,2,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
1227,US-2021-144974-CHO-SCR-58000,2024-09-26,2027-03-23,Standard Class,144974,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,908,9,3,3,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.2905641504594007,0.05661464585156974,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1228,US-2021-152723-CHO-MIL-31000,2024-09-26,2027-03-19,Same Day,152723,United States,Mesquite,Texas,75150,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,904,9,3,3,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.22596120581762508,0.09462368822127068,0,4,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
1229,US-2021-115133-CHO-MIL-31000,2024-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,908,9,3,3,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.2905641504594007,0.04774140710038246,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
1230,US-2021-132451-CHO-NUT-13000,2024-09-26,2027-03-20,First Class,132451,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,905,9,3,3,2024,0,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.3265647099033929,0.1969014335434916,0,3,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1231,US-2021-127586-CHO-TRI-54000,2024-09-26,2027-03-23,Standard Class,127586,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908,9,3,3,2024,0,65.33333333333334,2.45,1.3,3,1,2,0.3265647099033929,0.048814873762224875,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
1232,US-2021-115133-CHO-SCR-58000,2024-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,908,9,3,3,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.2905641504594007,0.04774140710038246,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1233,US-2021-115049-CHO-MIL-31000,2024-09-26,2027-03-24,Standard Class,115049,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,909,9,3,3,2024,0,64.92307692307693,2.11,1.14,1,3,3,0.22596120581762508,0.04865836768320856,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
1234,US-2021-133130-CHO-TRI-54000,2024-09-27,2027-03-24,Standard Class,133130,United States,San Diego,California,92037,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,908,9,3,4,2024,0,65.33333333333333,2.45,1.3,3,1,2,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
1235,US-2021-120887-CHO-MIL-31000,2024-09-27,2027-03-26,Standard Class,120887,United States,Hackensack,New Jersey,7601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910,9,3,4,2024,0,64.92307692307693,2.11,1.14,1,3,3,0.2905641504594007,0.011132103191320466,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
1236,US-2021-133130-CHO-FUD-51000,2024-09-27,2027-03-24,Standard Class,133130,United States,San Diego,California,92037,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908,9,3,4,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1237,US-2021-114335-CHO-SCR-58000,2024-09-28,2027-03-26,Standard Class,114335,United States,Hollywood,Florida,33021,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,909,9,3,5,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.1569099338195813,0.03388275501198552,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
1238,US-2021-125136-CHO-SCR-58000,2024-09-28,2027-03-26,Standard Class,125136,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,909,9,3,5,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.1569099338195813,0.024338916982165008,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
1239,US-2021-125136-CHO-FUD-51000,2024-09-28,2027-03-26,Standard Class,125136,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909,9,3,5,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.1569099338195813,0.024338916982165008,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
1240,US-2021-107153-CHO-FUD-51000,2024-09-28,2027-03-26,Standard Class,107153,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,909,9,3,5,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.012744701204222235,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1241,CA-2021-107153-CHO-FUD-51000,2024-09-28,2027-03-26,Standard Class,107153,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909,9,3,5,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.004215437282851341,1,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1242,US-2021-124856-CHO-FUD-51000,2024-09-29,2027-03-26,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,908,9,3,6,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.10961089090468343,0,2,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1243,US-2021-126683-CHO-FUD-51000,2024-09-29,2027-03-24,Second Class,126683,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,906,9,3,6,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.048814873762224875,0,2,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1244,US-2021-146969-CHO-FUD-51000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908,9,3,6,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1245,US-2021-126683-CHO-MIL-31000,2024-09-29,2027-03-24,Second Class,126683,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,906,9,3,6,2024,0,64.92307692307692,2.11,1.14,1,3,3,0.3265647099033929,0.048814873762224875,0,2,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
1246,US-2021-122931-CHO-SCR-58000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,908,9,3,6,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.2905641504594007,0.05661464585156974,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1247,US-2021-122931-OTH-KAZ-38000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6.0,908,9,3,6,2024,0,7.6923076923076925,0.25,3.0,8,7,9,0.2905641504594007,0.05661464585156974,0,1,The Other Factory,47.6062,-122.3321,35.75,-79.0,3775.4,703.1,Lot's O' Nuts,5.3696,0.0098
1248,US-2021-122931-CHO-SCR-58000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,908,9,3,6,2024,0,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.2905641504594007,0.05661464585156974,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1249,US-2021-111962-CHO-SCR-58000,2024-09-29,2027-03-27,Standard Class,111962,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,909,9,3,6,2024,0,69.44444444444444,2.5,1.1,2,2,1,0.3265647099033929,0.048814873762224875,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1250,US-2021-146969-CHO-NUT-13000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,908,9,3,6,2024,0,71.34670487106017,2.49,1.0,5,5,4,0.3265647099033929,0.1969014335434916,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
1251,US-2021-124856-CHO-FUD-51000,2024-09-29,2027-03-26,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,908,9,3,6,2024,0,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.10961089090468343,0,2,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
1252,US-2021-122931-OTH-GUM-21000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,OTH-GUM-21000,Wonka Gum,13.75,11,7.15,6.6,908,9,3,6,2024,0,52.0,0.65,0.6,6,8,7,0.2905641504594007,0.05661464585156974,0,1,Secret Factory,41.8781,-87.6298,35.75,-79.0,1010.6,703.1,Lot's O' Nuts,1.4373,0.0213
